,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
66,patch-3.0.43,1787,63,261,829,1394,55,False,True,325,2012-09-15 06:42:30,2928466
67,patch-3.0.44,1850,63,264,836,1405,55,False,True,325,2012-10-03 01:33:46,3047477
68,patch-3.0.45,1863,63,264,836,1405,55,False,True,325,2012-10-07 23:38:42,3070415
69,patch-3.0.46,1901,64,274,855,1464,60,False,True,325,2012-10-13 05:10:48,3156048
70,patch-3.0.47,1931,65,276,857,1471,60,False,True,325,2012-10-22 00:29:47,3202961
71,patch-3.0.48,1931,65,276,857,1471,60,False,True,325,2012-10-22 23:43:46,3202725
72,patch-3.0.49,1941,65,278,862,1494,60,False,True,325,2012-10-29 01:09:34,3241445
73,patch-3.0.5,559,11,27,28,154,19,False,False,58,2011-10-23 14:59:10,774121
74,patch-3.0.50,1956,65,281,892,1533,65,False,True,325,2012-11-01 01:07:14,3265612
75,patch-3.0.51,1963,66,285,897,1549,65,False,True,325,2012-11-05 16:53:29,3275337
76,patch-3.0.52,1989,66,285,897,1549,65,False,True,325,2012-11-18 05:29:20,3335812
77,patch-3.0.53,2013,66,286,898,1552,65,False,True,327,2012-11-27 04:21:36,3380149
78,patch-3.0.54,2036,66,286,898,1552,65,False,True,327,2012-12-04 05:56:58,3409078
79,patch-3.0.55,2036,66,286,898,1552,65,False,True,327,2012-12-06 10:49:10,3409311
80,patch-3.0.56,2041,66,290,904,1564,65,False,True,327,2012-12-11 02:52:50,3414612
81,patch-3.0.57,2050,67,301,959,1584,65,False,True,327,2012-12-18 03:08:38,3438738
82,patch-3.0.58,2075,68,309,998,1616,69,False,True,327,2013-01-12 08:08:11,3485601
83,patch-3.0.59,2132,68,312,999,1620,69,False,True,327,2013-01-18 00:57:59,3591218
84,patch-3.0.6,559,11,27,28,154,19,False,False,58,2011-10-23 15:51:12,774624
85,patch-3.0.60,2143,68,312,999,1620,69,False,True,327,2013-01-22 03:57:17,3607858
86,patch-3.0.61,2150,68,312,999,1620,69,False,True,327,2013-02-01 01:05:54,3623722
87,patch-3.0.62,2159,68,314,1007,1630,69,False,True,327,2013-02-04 11:32:17,3633646
88,patch-3.0.63,2164,68,314,1007,1630,69,False,True,327,2013-02-12 01:40:46,3655660
89,patch-3.0.64,2171,68,314,1007,1630,69,False,True,327,2013-02-15 03:13:08,3694534
90,patch-3.0.65,2173,69,315,1007,1633,69,False,True,327,2013-02-18 02:58:31,3696751
91,patch-3.0.66,2174,69,315,1007,1633,69,False,True,327,2013-02-22 02:09:16,3698011
92,patch-3.0.67,2215,70,331,1049,1723,74,False,True,327,2013-02-28 22:37:11,3756512
93,patch-3.0.68,2227,71,332,1052,1729,74,False,True,327,2013-03-04 06:16:41,3787606
94,patch-3.0.69,2241,72,335,1059,1733,74,False,True,327,2013-03-15 02:52:40,3800324
95,patch-3.0.7,587,11,28,28,159,19,False,False,58,2011-10-23 15:57:32,814531
96,patch-3.0.70,2251,72,335,1059,1733,74,False,True,327,2013-03-21 04:02:44,3808684
97,patch-3.0.71,2275,72,336,1061,1739,74,False,True,327,2013-03-29 03:18:01,3858967
98,patch-3.0.72,2312,72,337,1068,1747,74,False,True,327,2013-04-06 01:47:51,3935195
99,patch-3.0.73,2326,75,341,1079,1749,74,False,True,327,2013-04-13 01:43:07,3949201
100,patch-3.0.74,2334,76,343,1168,1753,74,False,True,327,2013-04-17 13:27:33,3965673
101,patch-3.0.75,2344,77,345,1169,1765,74,False,True,327,2013-04-26 13:16:58,3989854
102,patch-3.0.76,2357,79,362,1212,1937,74,False,True,327,2013-05-02 00:44:19,4020903
103,patch-3.0.77,2378,79,362,1212,1937,74,False,True,327,2013-05-08 12:14:39,4042184
104,patch-3.0.78,2382,79,363,1212,1942,74,False,True,327,2013-05-12 04:50:02,4051798
105,patch-3.0.79,2401,79,363,1212,1942,74,False,True,327,2013-05-20 01:51:05,4081128
106,patch-3.0.8,618,14,31,34,171,19,False,False,58,2011-10-25 13:14:35,857458
107,patch-3.0.80,2404,79,363,1212,1942,74,False,True,327,2013-05-25 02:16:12,4083577
108,patch-3.0.81,2419,79,366,1219,1954,74,False,True,327,2013-06-08 04:02:56,4103448
109,patch-3.0.82,2427,79,366,1219,1954,74,False,True,327,2013-06-14 00:45:31,4117597
110,patch-3.0.83,2430,79,369,1226,1990,74,False,True,327,2013-06-21 03:16:52,4123951
111,patch-3.0.84,2434,79,369,1226,1990,74,False,True,327,2013-06-28 01:46:45,4139205
112,patch-3.0.85,2438,79,369,1226,1990,74,False,True,327,2013-07-04 02:15:42,4147780
113,patch-3.0.86,2443,79,369,1226,1990,74,False,True,327,2013-07-14 01:44:49,4152329
114,patch-3.0.87,2449,79,369,1226,1990,74,False,True,327,2013-07-22 09:38:04,4163729
115,patch-3.0.88,2464,83,386,1243,2014,74,False,True,327,2013-07-29 07:33:45,4196970
116,patch-3.0.89,2474,83,387,1243,2018,74,False,True,327,2013-08-04 17:17:15,4224239
117,patch-3.0.9,823,26,65,134,390,28,False,False,83,2011-11-12 04:44:41,1213712
118,patch-3.0.90,2479,83,387,1243,2018,74,False,True,327,2013-08-12 10:04:43,4239012
119,patch-3.0.91,2484,83,387,1243,2018,74,False,True,327,2013-08-15 14:07:10,4249642
120,patch-3.0.92,2491,84,391,1243,2066,74,False,True,327,2013-08-20 23:24:17,4259845
121,patch-3.0.93,2491,84,391,1243,2066,74,False,True,327,2013-08-21 01:28:10,4264261
122,patch-3.0.94,2498,84,391,1243,2066,74,False,True,327,2013-08-30 01:58:02,4271030
123,patch-3.0.95,2502,84,391,1243,2066,74,False,True,327,2013-09-08 13:32:27,4277543
124,patch-3.0.96,2512,84,391,1243,2066,74,False,True,327,2013-09-14 21:57:33,4290558
125,patch-3.0.97,2523,84,393,1244,2075,74,False,True,327,2013-09-27 08:01:36,4311885
126,patch-3.0.98,2526,84,393,1244,2075,74,False,True,327,2013-10-02 00:05:30,4319626
127,patch-3.0.99,2528,84,393,1244,2075,74,False,True,327,2013-10-05 22:06:21,4332943
128,patch-3.1.1,283,15,35,100,221,9,False,False,83,2011-11-12 04:44:15,403839
129,patch-3.1.10,693,32,71,418,349,16,False,True,164,2012-01-18 23:42:05,936879
130,patch-3.1.2,316,16,36,100,229,9,False,False,83,2011-11-22 07:11:09,433619
131,patch-3.1.3,367,16,36,100,229,9,False,False,83,2011-11-27 21:29:32,497733
132,patch-3.1.4,367,16,36,100,229,9,False,False,83,2011-11-29 06:59:15,496947
133,patch-3.1.5,478,19,42,101,237,9,False,False,83,2011-12-10 01:21:49,645570
134,patch-3.1.6,527,22,52,123,276,10,False,False,83,2011-12-22 05:51:26,717675
135,patch-3.1.7,526,22,52,123,276,10,False,False,83,2012-01-04 03:00:29,717189
136,patch-3.1.8,613,30,66,400,296,11,False,True,164,2012-01-07 08:31:41,830105
137,patch-3.1.9,651,30,66,400,296,11,False,True,164,2012-01-13 04:21:00,874824
138,patch-3.10.1,25,2,2,2,17,0,False,False,17,2013-07-14 02:51:35,16388
139,patch-3.10.10,632,23,58,110,247,0,False,False,64,2013-08-30 01:58:33,842749
140,patch-3.10.100,3512,119,473,966,1968,69,False,False,235,2016-03-10 07:44:27,5860382
141,patch-3.10.101,3526,119,473,966,1968,69,False,False,235,2016-03-16 23:50:00,5895586
142,patch-3.10.102,3589,119,473,966,1968,69,False,False,235,2016-06-13 22:43:44,6019030
143,patch-3.10.103,3654,121,480,968,2001,69,False,False,235,2016-08-29 02:13:59,6213848
144,patch-3.10.104,3659,121,481,971,1979,73,False,False,235,2016-10-21 18:30:39,6225796
145,patch-3.10.105,3799,124,485,977,1990,73,False,False,235,2017-02-10 18:54:29,6537849
146,patch-3.10.106,3910,124,489,996,2044,89,False,False,235,2017-06-16 02:50:38,6778167
147,patch-3.10.107,4016,133,530,1176,2224,98,False,False,235,2017-06-27 18:08:51,7014320
148,patch-3.10.108,4070,134,532,1178,2227,98,False,False,235,2017-11-05 15:13:22,7111877
149,patch-3.10.11,668,25,60,112,251,1,False,False,64,2013-09-08 13:32:56,876866
150,patch-3.10.12,708,25,60,112,251,1,False,False,64,2013-09-14 22:01:44,920274
151,patch-3.10.13,811,26,62,113,260,1,False,False,64,2013-09-27 08:23:58,1042872
152,patch-3.10.14,851,27,65,138,312,1,False,False,77,2013-10-02 00:26:13,1125871
153,patch-3.10.15,892,27,65,138,312,1,False,False,77,2013-10-05 22:16:51,1176674
154,patch-3.10.16,984,30,69,140,318,1,False,False,77,2013-10-14 07:16:56,1307496
155,patch-3.10.17,1029,31,70,147,319,1,False,False,77,2013-10-19 01:46:46,1423600
156,patch-3.10.18,1069,32,74,153,333,1,False,False,77,2013-11-04 20:44:39,1488673
157,patch-3.10.19,1120,36,94,223,422,1,False,False,87,2013-11-13 11:10:56,1568905
158,patch-3.10.2,106,7,9,22,69,0,False,False,55,2013-07-22 09:38:06,97050
159,patch-3.10.20,1134,36,94,223,422,1,False,False,87,2013-11-21 04:46:58,1602260
160,patch-3.10.21,1190,38,96,226,425,1,False,False,87,2013-11-30 04:11:28,1686398
161,patch-3.10.22,1343,39,101,232,436,1,False,False,87,2013-12-05 03:49:41,1912686
162,patch-3.10.23,1412,40,104,231,441,1,False,False,87,2013-12-09 01:17:41,2026955
163,patch-3.10.24,1466,42,106,233,444,1,False,False,87,2013-12-12 14:46:15,2086856
164,patch-3.10.25,1519,43,110,239,454,5,False,False,87,2013-12-20 23:59:43,2160906
165,patch-3.10.26,1595,51,125,272,508,8,False,False,96,2014-01-10 04:55:58,2278575
166,patch-3.10.27,1625,51,125,272,508,8,False,False,96,2014-01-16 07:43:33,2334104
167,patch-3.10.28,1641,51,129,279,521,8,False,False,102,2014-01-26 01:25:15,2356039
168,patch-3.10.29,1702,51,135,268,614,12,False,False,134,2014-02-07 03:50:58,2469674
169,patch-3.10.3,203,9,17,50,92,0,False,False,55,2013-07-26 06:21:04,230581
170,patch-3.10.30,1752,52,146,345,672,19,False,False,134,2014-02-14 06:05:56,2572319
171,patch-3.10.31,1766,52,155,355,700,19,False,False,134,2014-02-21 03:18:34,2595529
172,patch-3.10.32,1798,54,159,360,721,19,False,False,134,2014-02-23 05:37:21,2650765
173,patch-3.10.33,1869,56,166,365,727,19,False,False,134,2014-03-07 14:09:23,2768333
174,patch-3.10.34,1919,56,172,372,754,19,False,False,134,2014-03-24 12:53:50,2851246
175,patch-3.10.35,1930,56,172,372,754,19,False,False,134,2014-04-01 01:08:57,2876423
176,patch-3.10.36,1940,57,176,377,761,19,False,False,134,2014-04-04 06:12:53,2894027
177,patch-3.10.37,1959,57,176,377,761,19,False,False,134,2014-04-15 02:57:27,2936572
178,patch-3.10.38,1972,58,179,381,773,22,False,False,134,2014-04-27 08:22:55,2956231
179,patch-3.10.39,2045,62,192,413,813,23,False,False,134,2014-05-06 23:01:02,3042307
180,patch-3.10.4,275,13,33,66,108,0,False,False,55,2013-07-29 07:54:33,330929
181,patch-3.10.40,2079,62,193,417,815,24,False,False,134,2014-05-13 20:03:50,3107985
