,patchName,count,diffCount,editCount,subCount,addCount,annotationCount,haveTime,haveIndex,maxChangeLine,editTime,size
66,patch-3.0.43,1787,7,16,131,50,0,False,False,92,2012-09-15 06:42:30,2928466
67,patch-3.0.44,1850,7,16,131,50,0,False,False,92,2012-10-03 01:33:46,3047477
68,patch-3.0.45,1863,7,16,131,50,0,False,False,92,2012-10-07 23:38:42,3070415
69,patch-3.0.46,1901,7,16,131,50,0,False,False,92,2012-10-13 05:10:48,3156048
70,patch-3.0.47,1931,7,16,131,50,0,False,False,92,2012-10-22 00:29:47,3202961
71,patch-3.0.48,1931,7,16,131,50,0,False,False,92,2012-10-22 23:43:46,3202725
72,patch-3.0.49,1941,7,16,131,50,0,False,False,92,2012-10-29 01:09:34,3241445
73,patch-3.0.5,559,1,1,91,1,0,False,False,92,2011-10-23 14:59:10,774121
74,patch-3.0.50,1956,7,16,131,50,0,False,False,92,2012-11-01 01:07:14,3265612
75,patch-3.0.51,1963,7,16,131,50,0,False,False,92,2012-11-05 16:53:29,3275337
76,patch-3.0.52,1989,7,16,131,50,0,False,False,92,2012-11-18 05:29:20,3335812
77,patch-3.0.53,2013,7,17,134,58,0,False,False,92,2012-11-27 04:21:36,3380149
78,patch-3.0.54,2036,7,17,134,58,0,False,False,92,2012-12-04 05:56:58,3409078
79,patch-3.0.55,2036,7,17,134,58,0,False,False,92,2012-12-06 10:49:10,3409311
80,patch-3.0.56,2041,7,17,134,58,0,False,False,92,2012-12-11 02:52:50,3414612
81,patch-3.0.57,2050,7,17,134,58,0,False,False,92,2012-12-18 03:08:38,3438738
82,patch-3.0.58,2075,7,17,134,58,0,False,False,92,2013-01-12 08:08:11,3485601
83,patch-3.0.59,2132,7,17,134,58,0,False,False,92,2013-01-18 00:57:59,3591218
84,patch-3.0.6,559,1,1,91,1,0,False,False,92,2011-10-23 15:51:12,774624
85,patch-3.0.60,2143,7,17,134,58,0,False,False,92,2013-01-22 03:57:17,3607858
86,patch-3.0.61,2150,7,17,134,58,0,False,False,92,2013-02-01 01:05:54,3623722
87,patch-3.0.62,2159,7,17,134,58,0,False,False,92,2013-02-04 11:32:17,3633646
88,patch-3.0.63,2164,7,17,134,58,0,False,False,92,2013-02-12 01:40:46,3655660
89,patch-3.0.64,2171,7,17,134,58,0,False,False,92,2013-02-15 03:13:08,3694534
90,patch-3.0.65,2173,7,17,134,58,0,False,False,92,2013-02-18 02:58:31,3696751
91,patch-3.0.66,2174,7,17,134,58,0,False,False,92,2013-02-22 02:09:16,3698011
92,patch-3.0.67,2215,7,17,134,58,0,False,False,92,2013-02-28 22:37:11,3756512
93,patch-3.0.68,2227,7,17,134,58,0,False,False,92,2013-03-04 06:16:41,3787606
94,patch-3.0.69,2241,7,17,134,58,0,False,False,92,2013-03-15 02:52:40,3800324
95,patch-3.0.7,587,1,1,91,1,0,False,False,92,2011-10-23 15:57:32,814531
96,patch-3.0.70,2251,7,17,134,58,0,False,False,92,2013-03-21 04:02:44,3808684
97,patch-3.0.71,2275,7,17,134,58,0,False,False,92,2013-03-29 03:18:01,3858967
98,patch-3.0.72,2312,7,17,134,58,0,False,False,92,2013-04-06 01:47:51,3935195
99,patch-3.0.73,2326,8,19,137,72,0,False,False,92,2013-04-13 01:43:07,3949201
100,patch-3.0.74,2334,8,19,137,72,0,False,False,92,2013-04-17 13:27:33,3965673
101,patch-3.0.75,2344,10,21,137,75,0,False,False,92,2013-04-26 13:16:58,3989854
102,patch-3.0.76,2357,10,21,137,75,0,False,False,92,2013-05-02 00:44:19,4020903
103,patch-3.0.77,2378,10,21,137,75,0,False,False,92,2013-05-08 12:14:39,4042184
104,patch-3.0.78,2382,10,21,137,75,0,False,False,92,2013-05-12 04:50:02,4051798
105,patch-3.0.79,2401,10,21,137,75,0,False,False,92,2013-05-20 01:51:05,4081128
106,patch-3.0.8,618,2,3,91,7,0,False,False,92,2011-10-25 13:14:35,857458
107,patch-3.0.80,2404,10,21,137,75,0,False,False,92,2013-05-25 02:16:12,4083577
